utt_id,spk_id,demog,gender,speaking_style,duration,num_samples,filepath,transcription
N000309-fn000803-214.9814-217.7796,N000309,NnT,m,read,['2.79825'],['44771'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-214.9814-217.7796.wav'],de gemeente houdt de stad schoon
N000309-fn000803-217.7796-219.5834,N000309,NnT,m,read,['1.80375'],['28861'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-217.7796-219.5834.wav'],en zorgt voor
N000309-fn000803-219.5834-222.4488,N000309,NnT,m,read,['2.865438'],['45846'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-219.5834-222.4488.wav'],g goede straten
N000309-fn000803-22.4326-24.6803,N000309,NnT,m,read,['2.247688'],['35963'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-22.4326-24.6803.wav'],zij meestal thuis
N000309-fn000803-222.4488-223.9358,N000309,NnT,m,read,['1.487'],['23792'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-222.4488-223.9358.wav'],en fietspaden
N000309-fn000803-224.4506-226.1397,N000309,NnT,m,read,['1.689062'],['27026'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-224.4506-226.1397.wav'],ook zorgt de
N000309-fn000803-226.1397-227.7020,N000309,NnT,m,read,['1.562312'],['24997'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-226.1397-227.7020.wav'],gemeente voor de
N000309-fn000803-228.1738-230.3991,N000309,NnT,m,read,['2.225312'],['35605'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-228.1738-230.3991.wav'],bloemen en parken
N000309-fn000803-232.3465-233.3417,N000309,NnT,m,read,['0.9951875'],['15923'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-232.3465-233.3417.wav'],voor
N000309-fn000803-233.3417-235.1294,N000309,NnT,m,read,['1.787688'],['28603'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-233.3417-235.1294.wav'],de bloemen en parken
N000309-fn000803-235.1294-238.0720,N000309,NnT,m,read,['2.942625'],['47082'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-235.1294-238.0720.wav'],het is belangrijk dat er
N000309-fn000803-239.2816-241.4031,N000309,NnT,m,read,['2.1215'],['33944'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-239.2816-241.4031.wav'],voldoende groente
N000309-fn000803-24.6803-25.9447,N000309,NnT,m,read,['1.264375'],['20231'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-24.6803-25.9447.wav'],met het gezin
N000309-fn000803-241.4031-242.6136,N000309,NnT,m,read,['1.2105'],['19368'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-241.4031-242.6136.wav'],is in de stad
N000309-fn000803-246.0108-248.9996,N000309,NnT,m,read,['2.988812'],['47821'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-246.0108-248.9996.wav'],voor veel dingen moet je in nederland naar
N000309-fn000803-249.4629-249.9347,N000309,NnT,m,read,['0.4718125'],['7549'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-249.4629-249.9347.wav'],een
N000309-fn000803-251.3074-253.2753,N000309,NnT,m,read,['1.967937'],['31486'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-251.3074-253.2753.wav'],ba baai
N000309-fn000803-254.9653-257.0801,N000309,NnT,m,read,['2.114813'],['33837'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-254.9653-257.0801.wav'],bijvoorbeeld naar de
N000309-fn000803-257.0801-258.4041,N000309,NnT,m,read,['1.324'],['21184'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-257.0801-258.4041.wav'],gemeentehuis
N000309-fn000803-258.8344-261.7546,N000309,NnT,m,read,['2.92025'],['46723'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-258.8344-261.7546.wav'],de bank of naar het postkantoor
N000309-fn000803-26.5195-29.1897,N000309,NnT,m,read,['2.670187'],['42723'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-26.5195-29.1897.wav'],met een paar vrienden
N000309-fn000803-262.9899-264.7057,N000309,NnT,m,read,['1.715812'],['27453'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-262.9899-264.7057.wav'],meestal zijn
N000309-fn000803-265.6785-267.2613,N000309,NnT,m,read,['1.582813'],['25324'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-265.6785-267.2613.wav'],er al meer mensen
N000309-fn000803-267.2613-269.4445,N000309,NnT,m,read,['2.183187'],['34932'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-267.2613-269.4445.wav'],en moet je wachten tot
N000309-fn000803-269.4445-271.0694,N000309,NnT,m,read,['1.624875'],['25998'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-269.4445-271.0694.wav'],je aan de beurt bent
N000309-fn000803-271.0694-273.8438,N000309,NnT,m,read,['2.774437'],['44390'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-271.0694-273.8438.wav'],je kunt niet even iets anders gaan doen
N000309-fn000803-274.2213-276.5084,N000309,NnT,m,read,['2.287062'],['36594'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-274.2213-276.5084.wav'],want dan ben je je
N000309-fn000803-276.5084-277.8586,N000309,NnT,m,read,['1.35025'],['21603'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-276.5084-277.8586.wav'],plaats kwijt
N000309-fn000803-281.0929-282.4140,N000309,NnT,m,read,['1.321125'],['21138'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-281.0929-282.4140.wav'],soms kun je
N000309-fn000803-282.8687-284.8368,N000309,NnT,m,read,['1.968125'],['31489'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-282.8687-284.8368.wav'],nummer-tjes
N000309-fn000803-284.8368-285.9347,N000309,NnT,m,read,['1.097875'],['17567'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-284.8368-285.9347.wav'],trekken uit de
N000309-fn000803-287.2473-290.0960,N000309,NnT,m,read,['2.848687'],['45580'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-287.2473-290.0960.wav'],ap-paraat en
N000309-fn000803-29.1897-30.8519,N000309,NnT,m,read,['1.662187'],['26595'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-29.1897-30.8519.wav'],of met familie
N000309-fn000803-290.4548-292.7411,N000309,NnT,m,read,['2.286313'],['36581'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-290.4548-292.7411.wav'],kun je je bij die
N000309-fn000803-293.5476-294.7829,N000309,NnT,m,read,['1.23525'],['19765'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-293.5476-294.7829.wav'],b bijl
N000309-fn000803-296.2618-297.4372,N000309,NnT,m,read,['1.175375'],['18807'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-296.2618-297.4372.wav'],balie
N000309-fn000803-298.1320-299.0328,N000309,NnT,m,read,['0.9008125'],['14412'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-298.1320-299.0328.wav'],z uh
N000309-fn000803-299.6334-300.8344,N000309,NnT,m,read,['1.201'],['19216'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-299.6334-300.8344.wav'],z zijn
N000309-fn000803-301.7299-302.7651,N000309,NnT,m,read,['1.03525'],['16563'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-301.7299-302.7651.wav'],z zien
N000309-fn000803-303.2627-305.2216,N000309,NnT,m,read,['1.958938'],['31342'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-303.2627-305.2216.wav'],welke nummer oh
N000309-fn000803-305.2216-306.6628,N000309,NnT,m,read,['1.441188'],['23059'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-305.2216-306.6628.wav'],aan de beurt is
N000309-fn000803-308.0988-310.9814,N000309,NnT,m,read,['2.882562'],['46122'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-308.0988-310.9814.wav'],als je het nog erg lang
N000309-fn000803-31.9704-34.3010,N000309,NnT,m,read,['2.330625'],['37290'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-31.9704-34.3010.wav'],op de uh
N000309-fn000803-312.1052-314.3562,N000309,NnT,m,read,['2.251'],['36016'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-312.1052-314.3562.wav'],als het nog erg lang duurt vo
N000309-fn000803-314.7766-317.1015,N000309,NnT,m,read,['2.324875'],['37199'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-314.7766-317.1015.wav'],jouw nummer aan de beurt is
N000309-fn000803-317.1015-319.9787,N000309,NnT,m,read,['2.877187'],['46035'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-317.1015-319.9787.wav'],kun je wel even een boodschap gaan doen
N000309-fn000803-320.6908-323.4632,N000309,NnT,m,read,['2.772375'],['44359'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-320.6908-323.4632.wav'],maar niet te lang want als je
N000309-fn000803-323.8063-325.0265,N000309,NnT,m,read,['1.220188'],['19524'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-323.8063-325.0265.wav'],als jouw nummer
N000309-fn000803-325.5155-326.6393,N000309,NnT,m,read,['1.123813'],['17980'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-325.5155-326.6393.wav'],geweest is
N000309-fn000803-326.6393-329.4162,N000309,NnT,m,read,['2.776875'],['44431'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-326.6393-329.4162.wav'],moet je weer een nieuwe nummer trekken
N000309-fn000803-329.4162-330.0623,N000309,NnT,m,read,['0.646125'],['10337'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-329.4162-330.0623.wav'],ggg
N000309-fn000803-333.7117-335.4145,N000309,NnT,m,read,['1.702813'],['27245'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-333.7117-335.4145.wav'],het nederlands heeft
N000309-fn000803-335.4145-337.4640,N000309,NnT,m,read,['2.0495'],['32792'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-335.4145-337.4640.wav'],een uh apart
N000309-fn000803-337.4640-339.5401,N000309,NnT,m,read,['2.076125'],['33217'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-337.4640-339.5401.wav'],woord voor gezin
N000309-fn000803-339.5401-340.4152,N000309,NnT,m,read,['0.8750625'],['14002'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-339.5401-340.4152.wav'],gezin
N000309-fn000803-34.6613-36.6117,N000309,NnT,m,read,['1.950375'],['31207'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-34.6613-36.6117.wav'],jaarlijks
N000309-fn000803-341.4189-343.7172,N000309,NnT,m,read,['2.298312'],['36773'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-341.4189-343.7172.wav'],een gezin bestaat uit
N000309-fn000803-344.2018-346.5867,N000309,NnT,m,read,['2.384875'],['38159'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-344.2018-346.5867.wav'],ouders en kinderen
N000309-fn000803-347.5990-349.5591,N000309,NnT,m,read,['1.960125'],['31361'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-347.5990-349.5591.wav'],de w wo
N000309-fn000803-349.5591-352.0720,N000309,NnT,m,read,['2.512875'],['40207'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-349.5591-352.0720.wav'],ze wonen bijna altijd
N000309-fn000803-353.0500-354.8173,N000309,NnT,m,read,['1.767313'],['28276'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-353.0500-354.8173.wav'],apart van de
N000309-fn000803-354.8173-356.9825,N000309,NnT,m,read,['2.165188'],['34644'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-354.8173-356.9825.wav'],rest van de familie
N000309-fn000803-356.9825-359.5528,N000309,NnT,m,read,['2.570312'],['41124'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-356.9825-359.5528.wav'],de familie is veel groter
N000309-fn000803-359.5528-362.2618,N000309,NnT,m,read,['2.709'],['43344'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-359.5528-362.2618.wav'],opa en o opa's en oma's
N000309-fn000803-362.7079-364.6125,N000309,NnT,m,read,['1.904625'],['30474'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-362.7079-364.6125.wav'],tantes en ooms
N000309-fn000803-365.1100-367.6870,N000309,NnT,m,read,['2.577'],['41232'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-365.1100-367.6870.wav'],neves en neves en nichten
N000309-fn000803-368.4592-370.5782,N000309,NnT,m,read,['2.119'],['33904'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-368.4592-370.5782.wav'],in nederland zijn vooral de
N000309-fn000803-37.7474-38.6739,N000309,NnT,m,read,['0.9265'],['14824'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-37.7474-38.6739.wav'],trouwdag
N000309-fn000803-370.5782-372.3382,N000309,NnT,m,read,['1.76'],['28160'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-370.5782-372.3382.wav'],relaties
N000309-fn000803-372.7605-374.6650,N000309,NnT,m,read,['1.9045'],['30472'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-372.7605-374.6650.wav'],binnen het gezin belangrijk
N000309-fn000803-380.3024-383.0507,N000309,NnT,m,read,['2.748312'],['43973'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-380.3024-383.0507.wav'],nederlands pra-ten veel
N000309-fn000803-383.4796-384.6552,N000309,NnT,m,read,['1.175563'],['18810'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-383.4796-384.6552.wav'],over het weer
N000309-fn000803-385.1700-385.4788,N000309,NnT,m,read,['0.3088125'],['4940'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-385.1700-385.4788.wav'],o
N000309-fn000803-386.0965-387.3094,N000309,NnT,m,read,['1.212875'],['19406'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-386.0965-387.3094.wav'],omdat het weer
N000309-fn000803-387.8842-388.4333,N000309,NnT,m,read,['0.549125'],['8785'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-387.8842-388.4333.wav'],vaak
N000309-fn000803-388.8708-391.7876,N000309,NnT,m,read,['2.916812'],['46669'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-388.8708-391.7876.wav'],verander en het helemaal n
N000309-fn000803-39.1801-40.8701,N000309,NnT,m,read,['1.69'],['27040'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-39.1801-40.8701.wav'],uh krij
N000309-fn000803-392.2166-393.5013,N000309,NnT,m,read,['1.284688'],['20555'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-392.2166-393.5013.wav'],niet zeker is
N000309-fn000803-393.5013-395.2394,N000309,NnT,m,read,['1.738063'],['27810'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-393.5013-395.2394.wav'],wat voor weer het is
N000309-fn000803-395.2394-396.7153,N000309,NnT,m,read,['1.475937'],['23614'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-395.2394-396.7153.wav'],in de lente
N000309-fn000803-397.6246-400.1391,N000309,NnT,m,read,['2.5145'],['40232'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-397.6246-400.1391.wav'],zomer helle herfs of winter
N000309-fn000803-40.8701-42.7746,N000309,NnT,m,read,['1.9045'],['30472'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-40.8701-42.7746.wav'],krijgt de vrouw
N000309-fn000803-400.1391-400.7764,N000309,NnT,m,read,['0.63725'],['10197'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-400.1391-400.7764.wav'],ggg
N000309-fn000803-401.5657-402.4150,N000309,NnT,m,read,['0.8493125'],['13589'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-401.5657-402.4150.wav'],er zijn
N000309-fn000803-402.9641-403.5818,N000309,NnT,m,read,['0.6176875'],['9883'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-402.9641-403.5818.wav'],veel
N000309-fn000803-404.0622-406.5788,N000309,NnT,m,read,['2.516625'],['40265'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-404.0622-406.5788.wav'],uitdrukkingen die m met het
N000309-fn000803-407.2526-408.2863,N000309,NnT,m,read,['1.033687'],['16539'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-407.2526-408.2863.wav'],met 't vaak
N000309-fn000803-408.8783-410.0965,N000309,NnT,m,read,['1.218187'],['19492'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-408.8783-410.0965.wav'],onzeker
N000309-fn000803-410.8600-412.9263,N000309,NnT,m,read,['2.066313'],['33060'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-410.8600-412.9263.wav'],weer te maken hebben
N000309-fn000803-412.9263-415.5217,N000309,NnT,m,read,['2.595375'],['41527'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-412.9263-415.5217.wav'],bijvoorbeeld het kan v
N000309-fn000803-416.1909-417.6783,N000309,NnT,m,read,['1.487437'],['23798'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-416.1909-417.6783.wav'],vie
N000309-fn000803-417.6783-419.4255,N000309,NnT,m,read,['1.747187'],['27956'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-417.6783-419.4255.wav'],vriez vriezen
N000309-fn000803-419.8459-421.7533,N000309,NnT,m,read,['1.907437'],['30518'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-419.8459-421.7533.wav'],en het kan dooien
N000309-fn000803-42.7746-43.7411,N000309,NnT,m,read,['0.9665'],['15464'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-42.7746-43.7411.wav'],vaak een
N000309-fn000803-421.7533-423.6955,N000309,NnT,m,read,['1.942188'],['31076'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-421.7533-423.6955.wav'],d dat beteken
N000309-fn000803-423.6955-425.5228,N000309,NnT,m,read,['1.827312'],['29236'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-423.6955-425.5228.wav'],dat je nog niet weet
N000309-fn000803-425.5228-427.5732,N000309,NnT,m,read,['2.050375'],['32807'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-425.5228-427.5732.wav'],hoe het ies 't zal gaan
N000309-fn000803-431.5914-434.5598,N000309,NnT,m,read,['2.968437'],['47494'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-431.5914-434.5598.wav'],geedichten gaan vaak over liefde
N000309-fn000803-435.5497-437.8849,N000309,NnT,m,read,['2.335187'],['37363'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-435.5497-437.8849.wav'],dichters vertellen graag
N000309-fn000803-437.8849-439.5389,N000309,NnT,m,read,['1.654'],['26464'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-437.8849-439.5389.wav'],over hun liefde
N000309-fn000803-44.2730-45.8578,N000309,NnT,m,read,['1.584813'],['25356'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-44.2730-45.8578.wav'],bos bloemen of
N000309-fn000803-440.1136-442.8365,N000309,NnT,m,read,['2.722875'],['43567'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-440.1136-442.8365.wav'],de dich-ter kan in uh
N000309-fn000803-443.6258-446.5426,N000309,NnT,m,read,['2.916812'],['46669'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-443.6258-446.5426.wav'],weinig woorden zijn gevoel uitdru
N000309-fn000803-446.5426-447.4982,N000309,NnT,m,read,['0.9555625'],['15290'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-446.5426-447.4982.wav'],uitdrukken
N000309-fn000803-447.9614-450.5952,N000309,NnT,m,read,['2.633812'],['42141'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-447.9614-450.5952.wav'],of een idee of
N000309-fn000803-450.5952-451.9249,N000309,NnT,m,read,['1.329687'],['21275'],['dump/raw/nl_test_read_all_hires/data/format.20/N000309-fn000803-450.5952-451.9249.wav'],iets grappigs
